"edge","edge_name","coef","pos_rank","neg_rank"
"x42_183","ITG_L -- PSTG_L",-0.011344645690870736,"101","101"
"x36_181","STG_L_pole -- PIns_L",-0.011246452620808763,"101","101"
"x12_82","IFG_orbitalis_L -- Thal_L",-0.011176152863000707,"101","101"
"x0_10","SFG_L -- IFG_opercularis_L",-0.011149207425138703,"101","101"
"x12_38","IFG_orbitalis_L -- MTG_L",-0.011116038732685612,"101","101"
"x14_34","IFG_triangularis_L -- STG_L",-0.010975790807899621,"101","101"
"x58_183","LG_L -- PSTG_L",-0.010914430001802403,"101","101"
"x14_183","IFG_triangularis_L -- PSTG_L",-0.010910549144363743,"101","101"
"x56_78","Cu_L -- Put_L",-0.01088481667405762,"101","101"
"x12_36","IFG_orbitalis_L -- STG_L_pole",-0.010878715019703031,"101","101"
"x16_36","LFOG_L -- STG_L_pole",-0.01068335450471649,"101","101"
"x8_34","MFG_DPFC_L -- STG_L",-0.010657511274705498,"101","101"
"x2_12","SFG_PFC_L -- IFG_orbitalis_L",-0.00987924756874032,"101","101"
"x36_40","STG_L_pole -- MTG_L_pole",-0.009480184738909356,"101","101"
"x8_80","MFG_DPFC_L -- GP_L",-0.009464950895482561,"101","101"
"x32_58","PrCu_L -- LG_L",-0.00939074251738501,"101","101"
"x16_76","LFOG_L -- Caud_L",-0.009267080479535166,"101","101"
"x181_183","PIns_L -- PSTG_L",-0.009186862806957543,"101","101"
"x80_183","GP_L -- PSTG_L",-0.008996580472260159,"101","101"
"x34_46","STG_L -- ENT_L",-0.008420568405131291,"101","101"
"x58_66","LG_L -- dorsal_ACC_L",-0.008370066210539335,"101","101"
"x32_183","PrCu_L -- PSTG_L",-0.008366185001977708,"101","101"
"x16_40","LFOG_L -- MTG_L_pole",-0.008349345195542635,"101","101"
"x20_62","RG_L -- subcallosal_ACC_L",-0.008119157813861296,"101","101"
"x68_82","PCC_L -- Thal_L",-0.007885154843441848,"101","101"
"x22_80","PoCG_L -- GP_L",-0.007642484357325772,"101","101"
"x8_20","MFG_DPFC_L -- RG_L",-0.007603185670429155,"101","101"
"x38_70","MTG_L -- Ins_L",-0.007489348854853638,"101","101"
"x22_30","PoCG_L -- AG_L",-0.007249147763571751,"101","101"
"x6_183","MFG_L -- PSTG_L",-0.007227406928206096,"101","101"
"x8_181","MFG_DPFC_L -- PIns_L",-0.007224502557870381,"101","101"
"x32_48","PrCu_L -- FuG_L",-0.0072116874228150855,"101","101"
"x72_183","Amyg_L -- PSTG_L",-0.0070388752540283955,"101","101"
"x56_187","Cu_L -- PSIG_L",-0.007024199258478833,"101","101"
"x72_80","Amyg_L -- GP_L",-0.007022702398563851,"101","101"
"x4_76","SFG_pole_L -- Caud_L",-0.006992813713558131,"101","101"
"x34_38","STG_L -- MTG_L",-0.006737296112303284,"101","101"
"x16_80","LFOG_L -- GP_L",-0.0067018905419627805,"101","101"
"x30_34","AG_L -- STG_L",-0.006554876577431764,"101","101"
"x10_28","IFG_opercularis_L -- SMG_L",-0.006532369154023794,"101","101"
"x8_38","MFG_DPFC_L -- MTG_L",-0.006439050162719982,"101","101"
"x8_10","MFG_DPFC_L -- IFG_opercularis_L",-0.006416207781478829,"101","101"
"x12_185","IFG_orbitalis_L -- PSMG_L",-0.00632702370557317,"101","101"
"x36_187","STG_L_pole -- PSIG_L",-0.006258840640184691,"101","101"
"x52_54","MOG_L -- IOG_L",-0.006231079038371394,"101","101"
"x60_76","rostral_ACC_L -- Caud_L",-0.006064877804865164,"101","101"
"x50_80","SOG_L -- GP_L",-0.0059650590367513546,"101","101"
"x4_20","SFG_pole_L -- RG_L",-0.005896458110243165,"101","101"
"x22_70","PoCG_L -- Ins_L",-0.005834851785759656,"101","101"
"x8_36","MFG_DPFC_L -- STG_L_pole",-0.005832365103542295,"101","101"
"x8_82","MFG_DPFC_L -- Thal_L",-0.00582729840192899,"101","101"
"x68_74","PCC_L -- Hippo_L",-0.005407936465583209,"101","101"
"x42_78","ITG_L -- Put_L",-0.005393517673325988,"101","101"
"x14_185","IFG_triangularis_L -- PSMG_L",-0.005298348182303907,"101","101"
"x24_30","PrCG_L -- AG_L",-0.005216307988829763,"101","101"
"x24_185","PrCG_L -- PSMG_L",-0.005200855460927522,"101","101"
"x62_76","subcallosal_ACC_L -- Caud_L",-0.005145324279994296,"101","101"
"x10_80","IFG_opercularis_L -- GP_L",-0.005098751500731786,"101","101"
"x0_66","SFG_L -- dorsal_ACC_L",-0.004908724687769159,"101","101"
"x16_42","LFOG_L -- ITG_L",-0.004738059437466128,"101","101"
"x8_70","MFG_DPFC_L -- Ins_L",-0.004624262646279629,"101","101"
"x14_76","IFG_triangularis_L -- Caud_L",-0.004622700424179704,"101","101"
"x2_26","SFG_PFC_L -- SPG_L",-0.004504159731953851,"101","101"
"x14_80","IFG_triangularis_L -- GP_L",-0.004329960913702255,"101","101"
"x14_181","IFG_triangularis_L -- PIns_L",-0.004202122732207167,"101","101"
"x30_42","AG_L -- ITG_L",-0.0040395921908800815,"101","101"
"x6_14","MFG_L -- IFG_triangularis_L",-0.0040183917899295,"101","101"
"x72_185","Amyg_L -- PSMG_L",-0.004017398643306278,"101","101"
"x22_185","PoCG_L -- PSMG_L",-0.0038807941372955624,"101","101"
"x14_28","IFG_triangularis_L -- SMG_L",-0.003811284997516429,"101","101"
"x18_36","MFOG_L -- STG_L_pole",-0.0037929974254878587,"101","101"
"x20_42","RG_L -- ITG_L",-0.003783942552233774,"101","101"
"x26_54","SPG_L -- IOG_L",-0.00366330644962394,"101","101"
"x2_34","SFG_PFC_L -- STG_L",-0.0036480312490899513,"101","101"
"x44_56","PHG_L -- Cu_L",-0.003565776111169082,"101","101"
"x26_60","SPG_L -- rostral_ACC_L",-0.0035508519755312064,"101","101"
"x6_34","MFG_L -- STG_L",-0.0033613837860238353,"101","101"
"x18_78","MFOG_L -- Put_L",-0.0033559550189937817,"101","101"
"x68_76","PCC_L -- Caud_L",-0.0033374742001829358,"101","101"
"x0_28","SFG_L -- SMG_L",-0.003328835984937326,"101","101"
"x10_76","IFG_opercularis_L -- Caud_L",-0.003273312346769783,"101","101"
"x64_80","subgenual_ACC_L -- GP_L",-0.003256807738011821,"101","101"
"x78_187","Put_L -- PSIG_L",-0.003118357148848654,"101","101"
"x10_185","IFG_opercularis_L -- PSMG_L",-0.003084040875511396,"101","101"
"x2_181","SFG_PFC_L -- PIns_L",-0.0030358929443871493,"101","101"
"x64_82","subgenual_ACC_L -- Thal_L",-0.0029243286549430836,"101","101"
"x36_76","STG_L_pole -- Caud_L",-0.0028714660070289382,"101","101"
"x34_76","STG_L -- Caud_L",-0.002840460901699854,"101","101"
"x56_60","Cu_L -- rostral_ACC_L",-0.0027215966954611164,"101","101"
"x68_80","PCC_L -- GP_L",-0.0027187134786060612,"101","101"
"x64_183","subgenual_ACC_L -- PSTG_L",-0.002613254613374658,"101","101"
"x32_74","PrCu_L -- Hippo_L",-0.0025957052276947648,"101","101"
"x20_36","RG_L -- STG_L_pole",-0.0025945891155325453,"101","101"
"x26_38","SPG_L -- MTG_L",-0.0025096442668221526,"101","101"
"x14_38","IFG_triangularis_L -- MTG_L",-0.0024300643944882927,"101","101"
"x32_38","PrCu_L -- MTG_L",-0.002422086174557699,"101","101"
"x14_58","IFG_triangularis_L -- LG_L",-0.0023408927951321617,"101","101"
"x24_70","PrCG_L -- Ins_L",-0.0023224512102120406,"101","101"
"x12_181","IFG_orbitalis_L -- PIns_L",-0.0022994142190820087,"101","101"
"x12_183","IFG_orbitalis_L -- PSTG_L",-0.0022977056353705905,"101","101"
"x14_36","IFG_triangularis_L -- STG_L_pole",-0.0022840596355192156,"101","101"
"x6_76","MFG_L -- Caud_L",-0.0022661890469522403,"101","101"
"x70_185","Ins_L -- PSMG_L",-0.0022261248495680213,"101","101"
"x2_22","SFG_PFC_L -- PoCG_L",-0.002195352962051866,"101","101"
"x12_24","IFG_orbitalis_L -- PrCG_L",-0.002158154033510037,"101","101"
"x30_56","AG_L -- Cu_L",-0.002145221063206347,"101","101"
"x20_80","RG_L -- GP_L",-0.0020754471305720955,"101","101"
"x2_36","SFG_PFC_L -- STG_L_pole",-0.002075052125581106,"101","101"
"x10_30","IFG_opercularis_L -- AG_L",-0.0020314134200503384,"101","101"
"x44_187","PHG_L -- PSIG_L",-0.00201161638486717,"101","101"
"x56_80","Cu_L -- GP_L",-0.0019635251202938047,"101","101"
"x34_181","STG_L -- PIns_L",-0.0019191470249065347,"101","101"
"x32_34","PrCu_L -- STG_L",-0.0019024110346359344,"101","101"
"x4_60","SFG_pole_L -- rostral_ACC_L",-0.0017846796889244279,"101","101"
"x26_58","SPG_L -- LG_L",-0.0017773870381575776,"101","101"
"x10_36","IFG_opercularis_L -- STG_L_pole",-0.0017542731973816104,"101","101"
"x30_66","AG_L -- dorsal_ACC_L",-0.0017269342732804524,"101","101"
"x6_28","MFG_L -- SMG_L",-0.0017038073213590725,"101","101"
"x24_181","PrCG_L -- PIns_L",-0.0016675147809623475,"101","101"
"x14_22","IFG_triangularis_L -- PoCG_L",-0.0015630075672845585,"101","101"
"x6_185","MFG_L -- PSMG_L",-0.0015402685616080795,"101","101"
"x26_74","SPG_L -- Hippo_L",-0.001533481286167176,"101","101"
"x52_66","MOG_L -- dorsal_ACC_L",-0.001464521569177598,"101","101"
"x10_22","IFG_opercularis_L -- PoCG_L",-0.0014607798775688053,"101","101"
"x30_181","AG_L -- PIns_L",-0.0014431179395540238,"101","101"
"x0_34","SFG_L -- STG_L",-0.0013758094652216615,"101","101"
"x4_8","SFG_pole_L -- MFG_DPFC_L",-0.001348505505987946,"101","101"
"x22_72","PoCG_L -- Amyg_L",-0.0013168908433209888,"101","101"
"x8_24","MFG_DPFC_L -- PrCG_L",-0.0013145251855415374,"101","101"
"x70_183","Ins_L -- PSTG_L",-0.0012985517259234414,"101","101"
"x8_185","MFG_DPFC_L -- PSMG_L",-0.0012758574203678178,"101","101"
"x6_181","MFG_L -- PIns_L",-0.0012632127542660057,"101","101"
"x56_183","Cu_L -- PSTG_L",-0.0012618254506132653,"101","101"
"x12_56","IFG_orbitalis_L -- Cu_L",-0.001213573446557511,"101","101"
"x80_181","GP_L -- PIns_L",-0.0011394691718940593,"101","101"
"x32_76","PrCu_L -- Caud_L",-0.0011132149370407418,"101","101"
"x66_183","dorsal_ACC_L -- PSTG_L",-0.001111702742787951,"101","101"
"x32_80","PrCu_L -- GP_L",-0.0011018544506776514,"101","101"
"x50_64","SOG_L -- subgenual_ACC_L",-0.0011010155673127993,"101","101"
"x8_42","MFG_DPFC_L -- ITG_L",-0.0010875571027688768,"101","101"
"x2_38","SFG_PFC_L -- MTG_L",-0.0010827136153168516,"101","101"
"x8_40","MFG_DPFC_L -- MTG_L_pole",-0.0010621467020680408,"101","101"
"x2_24","SFG_PFC_L -- PrCG_L",-0.001058788592386394,"101","101"
"x28_32","SMG_L -- PrCu_L",-0.0010571625438946038,"101","101"
"x14_20","IFG_triangularis_L -- RG_L",-0.0009952402820687738,"101","101"
"x50_187","SOG_L -- PSIG_L",-0.0009392404657946711,"101","101"
"x42_185","ITG_L -- PSMG_L",-0.0008879460144507273,"101","101"
"x46_187","ENT_L -- PSIG_L",-0.000873517607736408,"101","101"
"x0_12","SFG_L -- IFG_orbitalis_L",-0.00087265348557276,"101","101"
"x16_82","LFOG_L -- Thal_L",-0.0008682155946835795,"101","101"
"x22_54","PoCG_L -- IOG_L",-0.0007951499328091896,"101","101"
"x22_38","PoCG_L -- MTG_L",-0.000775904205425636,"101","101"
"x8_187","MFG_DPFC_L -- PSIG_L",-0.0007699624589325013,"101","101"
"x6_20","MFG_L -- RG_L",-0.0007475812612534283,"101","101"
"x181_185","PIns_L -- PSMG_L",-0.0007257094322985583,"101","101"
"x8_54","MFG_DPFC_L -- IOG_L",-0.0007239612028084941,"101","101"
"x6_36","MFG_L -- STG_L_pole",-0.0006777766768185164,"101","101"
"x26_64","SPG_L -- subgenual_ACC_L",-0.000631928094115837,"101","101"
"x6_38","MFG_L -- MTG_L",-0.0006316813479215941,"101","101"
"x14_30","IFG_triangularis_L -- AG_L",-0.0005953036566359485,"101","101"
"x56_76","Cu_L -- Caud_L",-0.0005739707920549175,"101","101"
"x26_44","SPG_L -- PHG_L",-0.0005695258022455327,"101","101"
"x20_82","RG_L -- Thal_L",-0.0005575135284556843,"101","101"
"x12_54","IFG_orbitalis_L -- IOG_L",-0.0005396979681269054,"101","101"
"x26_76","SPG_L -- Caud_L",-0.0005361854105477117,"101","101"
"x64_185","subgenual_ACC_L -- PSMG_L",-0.00052766136196394,"101","101"
"x56_64","Cu_L -- subgenual_ACC_L",-0.0005124867510128252,"101","101"
"x8_58","MFG_DPFC_L -- LG_L",-0.0004962547430562484,"101","101"
"x16_187","LFOG_L -- PSIG_L",-0.00048807674685647526,"101","101"
"x2_183","SFG_PFC_L -- PSTG_L",-0.0004777654685695039,"101","101"
"x52_64","MOG_L -- subgenual_ACC_L",-0.0004735153666864978,"101","101"
"x8_48","MFG_DPFC_L -- FuG_L",-0.00045603300478339466,"101","101"
"x62_78","subcallosal_ACC_L -- Put_L",-0.0004544937923229351,"101","101"
"x10_38","IFG_opercularis_L -- MTG_L",-0.0004518839125246593,"101","101"
"x70_78","Ins_L -- Put_L",-0.0004387291249085823,"101","101"
"x18_62","MFOG_L -- subcallosal_ACC_L",-0.00043144658422426325,"101","101"
"x0_183","SFG_L -- PSTG_L",-0.000415644039831635,"101","101"
"x76_183","Caud_L -- PSTG_L",-0.00041329698805540996,"101","101"
"x56_62","Cu_L -- subcallosal_ACC_L",-0.0004090385424176335,"101","101"
"x66_76","dorsal_ACC_L -- Caud_L",-0.00038948256294276274,"101","101"
"x8_183","MFG_DPFC_L -- PSTG_L",-0.0003793009834547822,"101","101"
"x20_72","RG_L -- Amyg_L",-0.00037712085251238316,"101","101"
"x34_62","STG_L -- subcallosal_ACC_L",-0.00037560418453714287,"101","101"
"x10_20","IFG_opercularis_L -- RG_L",-0.00037427801509970856,"101","101"
"x28_72","SMG_L -- Amyg_L",-0.0003726876699047583,"101","101"
"x72_76","Amyg_L -- Caud_L",-0.0003643534089503458,"101","101"
"x12_187","IFG_orbitalis_L -- PSIG_L",-0.00036135629893350925,"101","101"
"x14_56","IFG_triangularis_L -- Cu_L",-0.0003572464511483001,"101","101"
"x16_62","LFOG_L -- subcallosal_ACC_L",-0.0003479440123723787,"101","101"
"x0_4","SFG_L -- SFG_pole_L",-0.0003476416048993526,"101","101"
"x10_34","IFG_opercularis_L -- STG_L",-0.000345247206295088,"101","101"
"x181_187","PIns_L -- PSIG_L",-0.00034172783674321297,"101","101"
"x46_80","ENT_L -- GP_L",-0.000339891927332673,"101","101"
"x64_72","subgenual_ACC_L -- Amyg_L",-0.00033003277478133275,"101","101"
"x6_58","MFG_L -- LG_L",-0.0003265774902260859,"101","101"
"x58_64","LG_L -- subgenual_ACC_L",-0.00032632299902061757,"101","101"
"x52_82","MOG_L -- Thal_L",-0.0003143800195862626,"101","101"
"x38_62","MTG_L -- subcallosal_ACC_L",-0.00029362242882878433,"101","101"
"x4_6","SFG_pole_L -- MFG_L",-0.00028600009358706525,"101","101"
"x2_28","SFG_PFC_L -- SMG_L",-0.0002835252466410899,"101","101"
"x46_76","ENT_L -- Caud_L",-0.00027926126869006406,"101","101"
"x8_50","MFG_DPFC_L -- SOG_L",-0.0002687215686932118,"101","101"
"x28_64","SMG_L -- subgenual_ACC_L",-0.0002645999134352331,"101","101"
"x2_187","SFG_PFC_L -- PSIG_L",-0.0002502752315832606,"101","101"
"x40_62","MTG_L_pole -- subcallosal_ACC_L",-0.00024619281049019883,"101","101"
"x2_56","SFG_PFC_L -- Cu_L",-0.00024337017541507192,"101","101"
"x4_12","SFG_pole_L -- IFG_orbitalis_L",-0.00024102750206613045,"101","101"
"x36_62","STG_L_pole -- subcallosal_ACC_L",-0.0002136580796681412,"101","101"
"x2_54","SFG_PFC_L -- IOG_L",-0.00020679172456592677,"101","101"
"x26_62","SPG_L -- subcallosal_ACC_L",-0.00020444910971966277,"101","101"
"x2_62","SFG_PFC_L -- subcallosal_ACC_L",-0.00020300672718903445,"101","101"
"x28_76","SMG_L -- Caud_L",-0.00020192506447482716,"101","101"
"x10_16","IFG_opercularis_L -- LFOG_L",-0.00019439437891129285,"101","101"
"x4_58","SFG_pole_L -- LG_L",-0.00018928111939689614,"101","101"
"x8_52","MFG_DPFC_L -- MOG_L",-0.00018758214825224538,"101","101"
"x60_183","rostral_ACC_L -- PSTG_L",-0.00018549850219948185,"101","101"
"x6_64","MFG_L -- subgenual_ACC_L",-0.00017084584893424794,"101","101"
"x42_62","ITG_L -- subcallosal_ACC_L",-0.00016711457801888335,"101","101"
"x46_185","ENT_L -- PSMG_L",-0.00016584011645855325,"101","101"
"x62_181","subcallosal_ACC_L -- PIns_L",-0.00016044946119644904,"101","101"
"x18_22","MFOG_L -- PoCG_L",-0.00015825893827921974,"101","101"
"x4_22","SFG_pole_L -- PoCG_L",-0.00015778001916112958,"101","101"
"x54_64","IOG_L -- subgenual_ACC_L",-0.00015721979877249414,"101","101"
"x4_82","SFG_pole_L -- Thal_L",-0.00014841417645658947,"101","101"
"x58_62","LG_L -- subcallosal_ACC_L",-0.00014686918010057716,"101","101"
"x6_54","MFG_L -- IOG_L",-0.00014251811283527954,"101","101"
"x22_76","PoCG_L -- Caud_L",-0.00014106409678161282,"101","101"
"x28_60","SMG_L -- rostral_ACC_L",-0.00013697157272569456,"101","101"
"x48_78","FuG_L -- Put_L",-0.00012599601854715707,"101","101"
"x2_40","SFG_PFC_L -- MTG_L_pole",-0.00012199899315106388,"101","101"
"x62_80","subcallosal_ACC_L -- GP_L",-0.00011780492374311686,"101","101"
"x24_72","PrCG_L -- Amyg_L",-0.00011501674084858041,"101","101"
"x46_66","ENT_L -- dorsal_ACC_L",-0.00011271439026787183,"101","101"
"x14_18","IFG_triangularis_L -- MFOG_L",-0.0001094423483717839,"101","101"
"x30_60","AG_L -- rostral_ACC_L",-0.00010875550071737387,"101","101"
"x40_64","MTG_L_pole -- subgenual_ACC_L",-0.00010201629591986059,"101","101"
"x44_64","PHG_L -- subgenual_ACC_L",-9.980273528276914e-5,"101","101"
"x22_36","PoCG_L -- STG_L_pole",-8.939029407343047e-5,"101","101"
"x8_64","MFG_DPFC_L -- subgenual_ACC_L",-7.992090512267422e-5,"101","101"
"x22_64","PoCG_L -- subgenual_ACC_L",-7.837362265824411e-5,"101","101"
"x8_30","MFG_DPFC_L -- AG_L",-7.395411757077399e-5,"101","101"
"x54_66","IOG_L -- dorsal_ACC_L",-7.351321601193308e-5,"101","101"
"x18_183","MFOG_L -- PSTG_L",-7.305237256044859e-5,"101","101"
"x32_46","PrCu_L -- ENT_L",-7.28014560763501e-5,"101","101"
"x48_62","FuG_L -- subcallosal_ACC_L",-7.18155338713032e-5,"101","101"
"x38_64","MTG_L -- subgenual_ACC_L",-7.028918410452525e-5,"101","101"
"x36_64","STG_L_pole -- subgenual_ACC_L",-6.992961056444526e-5,"101","101"
"x52_60","MOG_L -- rostral_ACC_L",-6.934045834511235e-5,"101","101"
"x4_24","SFG_pole_L -- PrCG_L",-6.821706575660336e-5,"101","101"
"x8_72","MFG_DPFC_L -- Amyg_L",-5.91147766708359e-5,"101","101"
"x12_28","IFG_orbitalis_L -- SMG_L",-5.900661425498619e-5,"101","101"
"x4_62","SFG_pole_L -- subcallosal_ACC_L",-5.825987251089745e-5,"101","101"
"x64_181","subgenual_ACC_L -- PIns_L",-5.7254687496033645e-5,"101","101"
"x30_36","AG_L -- STG_L_pole",-5.110697336925112e-5,"101","101"
"x14_187","IFG_triangularis_L -- PSIG_L",-5.066546747121039e-5,"101","101"
"x4_14","SFG_pole_L -- IFG_triangularis_L",-4.768768376252123e-5,"101","101"
"x62_74","subcallosal_ACC_L -- Hippo_L",-4.7380017905740174e-5,"101","101"
"x48_64","FuG_L -- subgenual_ACC_L",-4.610887333044897e-5,"101","101"
"x4_18","SFG_pole_L -- MFOG_L",-4.326908813532422e-5,"101","101"
"x44_76","PHG_L -- Caud_L",-3.6521709109869055e-5,"101","101"
"x8_28","MFG_DPFC_L -- SMG_L",-3.6301734205116975e-5,"101","101"
