"edge","edge_name","coef","pos_rank","neg_rank"
"x24_66","PrCG_L -- dorsal_ACC_L",-0.07770177385081498,"101","101"
"x54_78","IOG_L -- Put_L",-0.07438896424236921,"101","101"
"x24_54","PrCG_L -- IOG_L",-0.073741292783189,"101","101"
"x12_34","IFG_orbitalis_L -- STG_L",-0.07362057340270832,"101","101"
"x16_78","LFOG_L -- Put_L",-0.07325636539428781,"101","101"
"x40_78","MTG_L_pole -- Put_L",-0.06974474367986833,"101","101"
"x30_42","AG_L -- ITG_L",-0.06879382558969188,"101","101"
"x22_187","PoCG_L -- PSIG_L",-0.0681207609472709,"101","101"
"x30_34","AG_L -- STG_L",-0.06791348903158874,"101","101"
"x30_181","AG_L -- PIns_L",-0.0675787676813537,"101","101"
"x32_183","PrCu_L -- PSTG_L",-0.06732302900837193,"101","101"
"x6_52","MFG_L -- MOG_L",-0.0666812360553757,"101","101"
"x54_82","IOG_L -- Thal_L",-0.06651136893622502,"101","101"
"x56_66","Cu_L -- dorsal_ACC_L",-0.06454696372070241,"101","101"
"x12_16","IFG_orbitalis_L -- LFOG_L",-0.06336901967368945,"101","101"
"x36_40","STG_L_pole -- MTG_L_pole",-0.06299293778023644,"101","101"
"x12_80","IFG_orbitalis_L -- GP_L",-0.06139332439524565,"101","101"
"x78_187","Put_L -- PSIG_L",-0.06131832788311698,"101","101"
"x24_187","PrCG_L -- PSIG_L",-0.06058495538522757,"101","101"
"x20_34","RG_L -- STG_L",-0.058374478034230175,"101","101"
"x10_187","IFG_opercularis_L -- PSIG_L",-0.05806875078451466,"101","101"
"x38_52","MTG_L -- MOG_L",-0.05753347251730139,"101","101"
"x10_78","IFG_opercularis_L -- Put_L",-0.05712443981784552,"101","101"
"x82_187","Thal_L -- PSIG_L",-0.05625230447808132,"101","101"
"x26_68","SPG_L -- PCC_L",-0.05575974653509299,"101","101"
"x22_68","PoCG_L -- PCC_L",-0.05553483846201568,"101","101"
"x20_181","RG_L -- PIns_L",-0.054662313023092296,"101","101"
"x6_26","MFG_L -- SPG_L",-0.054145740402280935,"101","101"
"x32_82","PrCu_L -- Thal_L",-0.0530186242279715,"101","101"
"x48_74","FuG_L -- Hippo_L",-0.05297493024548478,"101","101"
"x0_2","SFG_L -- SFG_PFC_L",-0.05267476054020317,"101","101"
"x48_78","FuG_L -- Put_L",-0.052358757723734224,"101","101"
"x52_183","MOG_L -- PSTG_L",-0.052185225874526835,"101","101"
"x34_181","STG_L -- PIns_L",-0.0520244933068809,"101","101"
"x10_12","IFG_opercularis_L -- IFG_orbitalis_L",-0.05171393004158528,"101","101"
"x22_52","PoCG_L -- MOG_L",-0.050454225416555865,"101","101"
"x26_54","SPG_L -- IOG_L",-0.04983787020162213,"101","101"
"x50_80","SOG_L -- GP_L",-0.04936294313386398,"101","101"
"x54_74","IOG_L -- Hippo_L",-0.04924093186177813,"101","101"
"x28_78","SMG_L -- Put_L",-0.04819477583463048,"101","101"
"x30_32","AG_L -- PrCu_L",-0.04804322781428736,"101","101"
"x50_56","SOG_L -- Cu_L",-0.04735028386502124,"101","101"
"x12_76","IFG_orbitalis_L -- Caud_L",-0.04698926775449909,"101","101"
"x34_54","STG_L -- IOG_L",-0.04640290574578134,"101","101"
"x20_62","RG_L -- subcallosal_ACC_L",-0.046361575058305585,"101","101"
"x10_70","IFG_opercularis_L -- Ins_L",-0.045760097689845756,"101","101"
"x181_183","PIns_L -- PSTG_L",-0.044993207264477135,"101","101"
"x72_80","Amyg_L -- GP_L",-0.044248260953728295,"101","101"
"x56_82","Cu_L -- Thal_L",-0.04413543963280449,"101","101"
"x28_42","SMG_L -- ITG_L",-0.04404562935677019,"101","101"
"x52_185","MOG_L -- PSMG_L",-0.04277578391347762,"101","101"
"x36_38","STG_L_pole -- MTG_L",-0.04207232633000823,"101","101"
"x52_74","MOG_L -- Hippo_L",-0.04194298466093215,"101","101"
"x50_66","SOG_L -- dorsal_ACC_L",-0.04024332199741573,"101","101"
"x6_54","MFG_L -- IOG_L",-0.03992952693495441,"101","101"
"x36_76","STG_L_pole -- Caud_L",-0.03973777625529656,"101","101"
"x58_70","LG_L -- Ins_L",-0.039543767868895366,"101","101"
"x24_42","PrCG_L -- ITG_L",-0.03836030338649484,"101","101"
"x18_34","MFOG_L -- STG_L",-0.03774478098797573,"101","101"
"x58_181","LG_L -- PIns_L",-0.03751377222997582,"101","101"
"x22_70","PoCG_L -- Ins_L",-0.03705901056445597,"101","101"
"x34_76","STG_L -- Caud_L",-0.03587750217303135,"101","101"
"x82_183","Thal_L -- PSTG_L",-0.03566181440862899,"101","101"
"x54_183","IOG_L -- PSTG_L",-0.03556393373523218,"101","101"
"x56_78","Cu_L -- Put_L",-0.03479414977007729,"101","101"
"x8_16","MFG_DPFC_L -- LFOG_L",-0.03406420338242922,"101","101"
"x40_183","MTG_L_pole -- PSTG_L",-0.0339698669080213,"101","101"
"x14_187","IFG_triangularis_L -- PSIG_L",-0.03354340963266353,"101","101"
"x66_82","dorsal_ACC_L -- Thal_L",-0.03304184267917183,"101","101"
"x34_56","STG_L -- Cu_L",-0.033028873384530144,"101","101"
"x0_30","SFG_L -- AG_L",-0.032784449000900405,"101","101"
"x52_181","MOG_L -- PIns_L",-0.03268695841256447,"101","101"
"x2_34","SFG_PFC_L -- STG_L",-0.0326073294222204,"101","101"
"x183_187","PSTG_L -- PSIG_L",-0.031648280647409106,"101","101"
"x0_8","SFG_L -- MFG_DPFC_L",-0.03132621251792912,"101","101"
"x62_76","subcallosal_ACC_L -- Caud_L",-0.031121062172728312,"101","101"
"x12_24","IFG_orbitalis_L -- PrCG_L",-0.03086408152015249,"101","101"
"x20_185","RG_L -- PSMG_L",-0.03055533271986772,"101","101"
"x18_181","MFOG_L -- PIns_L",-0.030500450962682717,"101","101"
"x0_185","SFG_L -- PSMG_L",-0.02983255328886011,"101","101"
"x74_187","Hippo_L -- PSIG_L",-0.029732674743859436,"101","101"
"x14_42","IFG_triangularis_L -- ITG_L",-0.029707176970089996,"101","101"
"x2_58","SFG_PFC_L -- LG_L",-0.02965902891279918,"101","101"
"x8_34","MFG_DPFC_L -- STG_L",-0.029624415722704484,"101","101"
"x10_42","IFG_opercularis_L -- ITG_L",-0.029584217663076277,"101","101"
"x6_187","MFG_L -- PSIG_L",-0.029355098416842775,"101","101"
"x30_78","AG_L -- Put_L",-0.02843752434014544,"101","101"
"x22_80","PoCG_L -- GP_L",-0.02834055876441703,"101","101"
"x14_54","IFG_triangularis_L -- IOG_L",-0.02833565717225254,"101","101"
"x30_66","AG_L -- dorsal_ACC_L",-0.027627490437715965,"101","101"
"x24_52","PrCG_L -- MOG_L",-0.026675070229990508,"101","101"
"x22_42","PoCG_L -- ITG_L",-0.02639838842954781,"101","101"
"x18_76","MFOG_L -- Caud_L",-0.025525790003517474,"101","101"
"x10_52","IFG_opercularis_L -- MOG_L",-0.025152483474047443,"101","101"
"x10_181","IFG_opercularis_L -- PIns_L",-0.025138010731837326,"101","101"
"x34_70","STG_L -- Ins_L",-0.024985956104813495,"101","101"
"x8_58","MFG_DPFC_L -- LG_L",-0.02491439111737172,"101","101"
"x6_183","MFG_L -- PSTG_L",-0.024650008877451453,"101","101"
"x56_183","Cu_L -- PSTG_L",-0.024160791879976655,"101","101"
"x12_22","IFG_orbitalis_L -- PoCG_L",-0.023922646317055176,"101","101"
"x12_183","IFG_orbitalis_L -- PSTG_L",-0.02386882736317445,"101","101"
"x8_76","MFG_DPFC_L -- Caud_L",-0.023568077100029942,"101","101"
"x38_76","MTG_L -- Caud_L",-0.02355232249741707,"101","101"
"x0_28","SFG_L -- SMG_L",-0.023338555461208003,"101","101"
"x38_70","MTG_L -- Ins_L",-0.02328354049685089,"101","101"
"x40_70","MTG_L_pole -- Ins_L",-0.023023435955043775,"101","101"
"x62_64","subcallosal_ACC_L -- subgenual_ACC_L",-0.022767818948535738,"101","101"
"x70_181","Ins_L -- PIns_L",-0.02273426147684773,"101","101"
"x22_76","PoCG_L -- Caud_L",-0.022495793413710184,"101","101"
"x18_38","MFOG_L -- MTG_L",-0.022395100208379183,"101","101"
"x16_40","LFOG_L -- MTG_L_pole",-0.022263045640701477,"101","101"
"x22_48","PoCG_L -- FuG_L",-0.021776340072151824,"101","101"
"x66_80","dorsal_ACC_L -- GP_L",-0.02164606248722703,"101","101"
"x24_48","PrCG_L -- FuG_L",-0.021516590950331555,"101","101"
"x12_48","IFG_orbitalis_L -- FuG_L",-0.021434034264445314,"101","101"
"x70_82","Ins_L -- Thal_L",-0.02121772093458209,"101","101"
"x12_66","IFG_orbitalis_L -- dorsal_ACC_L",-0.021030234585170157,"101","101"
"x42_183","ITG_L -- PSTG_L",-0.020988416073204137,"101","101"
"x8_10","MFG_DPFC_L -- IFG_opercularis_L",-0.020853104095871405,"101","101"
"x68_187","PCC_L -- PSIG_L",-0.020816078785975772,"101","101"
"x52_80","MOG_L -- GP_L",-0.020699428544438833,"101","101"
"x8_82","MFG_DPFC_L -- Thal_L",-0.02046894388380505,"101","101"
"x8_24","MFG_DPFC_L -- PrCG_L",-0.020212762481279328,"101","101"
"x34_187","STG_L -- PSIG_L",-0.020208762053863995,"101","101"
"x10_48","IFG_opercularis_L -- FuG_L",-0.02002091901296458,"101","101"
"x56_80","Cu_L -- GP_L",-0.020020674531525465,"101","101"
"x2_60","SFG_PFC_L -- rostral_ACC_L",-0.019770616182008014,"101","101"
"x6_42","MFG_L -- ITG_L",-0.019744976776605624,"101","101"
"x38_82","MTG_L -- Thal_L",-0.019463327438656263,"101","101"
"x30_72","AG_L -- Amyg_L",-0.019346134651229443,"101","101"
"x12_30","IFG_orbitalis_L -- AG_L",-0.019122492356555304,"101","101"
"x28_48","SMG_L -- FuG_L",-0.019052251910645173,"101","101"
"x18_64","MFOG_L -- subgenual_ACC_L",-0.01904874465016469,"101","101"
"x20_38","RG_L -- MTG_L",-0.018951056606967935,"101","101"
"x28_38","SMG_L -- MTG_L",-0.018950790150644953,"101","101"
"x28_70","SMG_L -- Ins_L",-0.018557174866106033,"101","101"
"x34_68","STG_L -- PCC_L",-0.01842217976986376,"101","101"
"x78_183","Put_L -- PSTG_L",-0.018411907125146412,"101","101"
"x36_74","STG_L_pole -- Hippo_L",-0.01833640121582811,"101","101"
"x30_48","AG_L -- FuG_L",-0.017937433442603887,"101","101"
"x12_185","IFG_orbitalis_L -- PSMG_L",-0.017820483641856774,"101","101"
"x32_54","PrCu_L -- IOG_L",-0.017689560846743543,"101","101"
"x34_58","STG_L -- LG_L",-0.017645100433947562,"101","101"
"x76_185","Caud_L -- PSMG_L",-0.01756102925860464,"101","101"
"x2_42","SFG_PFC_L -- ITG_L",-0.01753292920922815,"101","101"
"x34_38","STG_L -- MTG_L",-0.017417931461518318,"101","101"
"x12_42","IFG_orbitalis_L -- ITG_L",-0.017255075404336837,"101","101"
"x30_187","AG_L -- PSIG_L",-0.01718566184287121,"101","101"
"x8_70","MFG_DPFC_L -- Ins_L",-0.016808975322812093,"101","101"
"x18_58","MFOG_L -- LG_L",-0.01666901797911966,"101","101"
"x58_80","LG_L -- GP_L",-0.01666107455493594,"101","101"
"x72_183","Amyg_L -- PSTG_L",-0.016574298690414376,"101","101"
"x30_38","AG_L -- MTG_L",-0.0162886187848945,"101","101"
"x22_38","PoCG_L -- MTG_L",-0.016085454489091804,"101","101"
"x12_28","IFG_orbitalis_L -- SMG_L",-0.01605634719404217,"101","101"
"x16_80","LFOG_L -- GP_L",-0.015998155452272008,"101","101"
"x8_42","MFG_DPFC_L -- ITG_L",-0.015787502521772256,"101","101"
"x20_54","RG_L -- IOG_L",-0.015590677591048265,"101","101"
"x24_76","PrCG_L -- Caud_L",-0.01538721791642288,"101","101"
"x48_52","FuG_L -- MOG_L",-0.01532300216588544,"101","101"
"x54_181","IOG_L -- PIns_L",-0.015318790880934501,"101","101"
"x181_185","PIns_L -- PSMG_L",-0.015309641712534523,"101","101"
"x0_76","SFG_L -- Caud_L",-0.015227257088160322,"101","101"
"x16_36","LFOG_L -- STG_L_pole",-0.015220680244213967,"101","101"
"x56_74","Cu_L -- Hippo_L",-0.015195939586129657,"101","101"
"x28_80","SMG_L -- GP_L",-0.015195040363284862,"101","101"
"x70_185","Ins_L -- PSMG_L",-0.01490108505713146,"101","101"
"x2_4","SFG_PFC_L -- SFG_pole_L",-0.014771908049169943,"101","101"
"x52_70","MOG_L -- Ins_L",-0.014720258966842073,"101","101"
"x12_38","IFG_orbitalis_L -- MTG_L",-0.014666654522307932,"101","101"
"x8_80","MFG_DPFC_L -- GP_L",-0.01460105519436026,"101","101"
"x16_82","LFOG_L -- Thal_L",-0.014498072354088462,"101","101"
"x40_187","MTG_L_pole -- PSIG_L",-0.014370957258800679,"101","101"
"x28_66","SMG_L -- dorsal_ACC_L",-0.0143499338287676,"101","101"
"x12_56","IFG_orbitalis_L -- Cu_L",-0.014107232342077043,"101","101"
"x54_70","IOG_L -- Ins_L",-0.014073700879730372,"101","101"
"x36_187","STG_L_pole -- PSIG_L",-0.013855226849918786,"101","101"
"x36_42","STG_L_pole -- ITG_L",-0.013817041976920581,"101","101"
"x54_58","IOG_L -- LG_L",-0.013807001244452888,"101","101"
"x2_54","SFG_PFC_L -- IOG_L",-0.013784119837788631,"101","101"
"x70_183","Ins_L -- PSTG_L",-0.01373031368935854,"101","101"
"x8_36","MFG_DPFC_L -- STG_L_pole",-0.013475850186888808,"101","101"
"x10_26","IFG_opercularis_L -- SPG_L",-0.01321189932232151,"101","101"
"x18_36","MFOG_L -- STG_L_pole",-0.012980611937572781,"101","101"
"x26_181","SPG_L -- PIns_L",-0.012818386903772865,"101","101"
"x40_76","MTG_L_pole -- Caud_L",-0.012674778531067427,"101","101"
"x28_50","SMG_L -- SOG_L",-0.012625668293026089,"101","101"
"x12_74","IFG_orbitalis_L -- Hippo_L",-0.012617379460139593,"101","101"
"x52_66","MOG_L -- dorsal_ACC_L",-0.012475306107068857,"101","101"
"x66_185","dorsal_ACC_L -- PSMG_L",-0.012449117368958578,"101","101"
"x48_56","FuG_L -- Cu_L",-0.012332004364092835,"101","101"
"x18_185","MFOG_L -- PSMG_L",-0.012152592654807367,"101","101"
"x20_64","RG_L -- subgenual_ACC_L",-0.012050138107710336,"101","101"
"x18_74","MFOG_L -- Hippo_L",-0.011971425463076573,"101","101"
"x10_68","IFG_opercularis_L -- PCC_L",-0.011960927332758376,"101","101"
"x6_48","MFG_L -- FuG_L",-0.011919660552920458,"101","101"
"x12_36","IFG_orbitalis_L -- STG_L_pole",-0.011897794818245273,"101","101"
"x48_82","FuG_L -- Thal_L",-0.011694116788727105,"101","101"
"x64_72","subgenual_ACC_L -- Amyg_L",-0.011547084779649934,"101","101"
"x4_8","SFG_pole_L -- MFG_DPFC_L",-0.011246484484011408,"101","101"
"x26_187","SPG_L -- PSIG_L",-0.011204284340783634,"101","101"
"x2_52","SFG_PFC_L -- MOG_L",-0.011194389918148221,"101","101"
"x16_34","LFOG_L -- STG_L",-0.011114074577766045,"101","101"
"x0_187","SFG_L -- PSIG_L",-0.01110082695516489,"101","101"
"x8_38","MFG_DPFC_L -- MTG_L",-0.01089086084473793,"101","101"
"x38_181","MTG_L -- PIns_L",-0.010844330789051454,"101","101"
"x0_54","SFG_L -- IOG_L",-0.010695139451034985,"101","101"
"x16_181","LFOG_L -- PIns_L",-0.010642624895714737,"101","101"
"x12_52","IFG_orbitalis_L -- MOG_L",-0.010519939211374259,"101","101"
"x16_58","LFOG_L -- LG_L",-0.009989349591224505,"101","101"
"x2_36","SFG_PFC_L -- STG_L_pole",-0.009734178058763315,"101","101"
"x2_38","SFG_PFC_L -- MTG_L",-0.009657317455777324,"101","101"
"x16_42","LFOG_L -- ITG_L",-0.009511390341255704,"101","101"
"x8_22","MFG_DPFC_L -- PoCG_L",-0.009502212634762077,"101","101"
"x20_36","RG_L -- STG_L_pole",-0.009430345254822857,"101","101"
"x18_40","MFOG_L -- MTG_L_pole",-0.009293423232362371,"101","101"
"x2_22","SFG_PFC_L -- PoCG_L",-0.00922525618169707,"101","101"
"x48_70","FuG_L -- Ins_L",-0.009146683215791216,"101","101"
"x54_80","IOG_L -- GP_L",-0.00911838699508583,"101","101"
"x16_38","LFOG_L -- MTG_L",-0.009010587925974086,"101","101"
"x42_76","ITG_L -- Caud_L",-0.008753961923640132,"101","101"
"x48_183","FuG_L -- PSTG_L",-0.008662125066305214,"101","101"
"x10_66","IFG_opercularis_L -- dorsal_ACC_L",-0.00864089398884691,"101","101"
"x4_80","SFG_pole_L -- GP_L",-0.008638717049830262,"101","101"
"x0_183","SFG_L -- PSTG_L",-0.008582038278582036,"101","101"
"x26_76","SPG_L -- Caud_L",-0.008561127739563463,"101","101"
"x32_34","PrCu_L -- STG_L",-0.008476034547374426,"101","101"
"x50_74","SOG_L -- Hippo_L",-0.008474868901428508,"101","101"
"x68_74","PCC_L -- Hippo_L",-0.008419734761780767,"101","101"
"x30_70","AG_L -- Ins_L",-0.008378522130292141,"101","101"
"x0_12","SFG_L -- IFG_orbitalis_L",-0.008238960391014724,"101","101"
"x56_70","Cu_L -- Ins_L",-0.008204589947266853,"101","101"
"x8_26","MFG_DPFC_L -- SPG_L",-0.008152402552432417,"101","101"
"x8_28","MFG_DPFC_L -- SMG_L",-0.008080805556476833,"101","101"
"x0_42","SFG_L -- ITG_L",-0.007980348789797033,"101","101"
"x14_76","IFG_triangularis_L -- Caud_L",-0.007934765414355985,"101","101"
"x26_52","SPG_L -- MOG_L",-0.0077367970050152435,"101","101"
"x58_76","LG_L -- Caud_L",-0.007620433126497303,"101","101"
"x30_40","AG_L -- MTG_L_pole",-0.007569471216388218,"101","101"
"x2_24","SFG_PFC_L -- PrCG_L",-0.007403083000587314,"101","101"
"x2_74","SFG_PFC_L -- Hippo_L",-0.007372524159694992,"101","101"
"x20_58","RG_L -- LG_L",-0.007364532853563833,"101","101"
"x62_78","subcallosal_ACC_L -- Put_L",-0.007286110907041569,"101","101"
"x8_30","MFG_DPFC_L -- AG_L",-0.0072685724612872316,"101","101"
"x44_181","PHG_L -- PIns_L",-0.007231227488830018,"101","101"
"x70_72","Ins_L -- Amyg_L",-0.007228348631406275,"101","101"
"x8_54","MFG_DPFC_L -- IOG_L",-0.007147276681610233,"101","101"
"x18_52","MFOG_L -- MOG_L",-0.0070776468931180924,"101","101"
"x56_181","Cu_L -- PIns_L",-0.006997631305157445,"101","101"
"x14_68","IFG_triangularis_L -- PCC_L",-0.006984416112380871,"101","101"
"x20_48","RG_L -- FuG_L",-0.006872801975207593,"101","101"
"x20_187","RG_L -- PSIG_L",-0.00679691577704256,"101","101"
"x10_50","IFG_opercularis_L -- SOG_L",-0.006771035958974245,"101","101"
"x14_48","IFG_triangularis_L -- FuG_L",-0.006591988248716302,"101","101"
"x60_66","rostral_ACC_L -- dorsal_ACC_L",-0.006525292592284947,"101","101"
"x26_60","SPG_L -- rostral_ACC_L",-0.006508333912208528,"101","101"
"x8_74","MFG_DPFC_L -- Hippo_L",-0.0064780620512148645,"101","101"
"x8_52","MFG_DPFC_L -- MOG_L",-0.00641843537671563,"101","101"
"x10_58","IFG_opercularis_L -- LG_L",-0.0063387864511751215,"101","101"
"x8_40","MFG_DPFC_L -- MTG_L_pole",-0.006307115122698583,"101","101"
"x38_68","MTG_L -- PCC_L",-0.006287932149279666,"101","101"
"x6_34","MFG_L -- STG_L",-0.006207682248788191,"101","101"
"x2_56","SFG_PFC_L -- Cu_L",-0.006118787204777844,"101","101"
