"edge","edge_name","coef","pos_rank","neg_rank"
"x0_26","SFG_L -- SPG_L",-0.00420701656098743,"101","101"
"x14_28","IFG_triangularis_L -- SMG_L",-0.004078629836401158,"101","101"
"x58_181","LG_L -- PIns_L",-0.004048945345004132,"101","101"
"x20_48","RG_L -- FuG_L",-0.003939618811571644,"101","101"
"x12_74","IFG_orbitalis_L -- Hippo_L",-0.003863457453132334,"101","101"
"x20_40","RG_L -- MTG_L_pole",-0.0038007881828842215,"101","101"
"x2_26","SFG_PFC_L -- SPG_L",-0.003704522472998853,"101","101"
"x74_181","Hippo_L -- PIns_L",-0.0036723902423141724,"101","101"
"x50_66","SOG_L -- dorsal_ACC_L",-0.003612775596280957,"101","101"
"x30_74","AG_L -- Hippo_L",-0.0036069746815483184,"101","101"
"x2_183","SFG_PFC_L -- PSTG_L",-0.0035317390884845494,"101","101"
"x12_40","IFG_orbitalis_L -- MTG_L_pole",-0.0035203515919544825,"101","101"
"x38_68","MTG_L -- PCC_L",-0.0034872558217125893,"101","101"
"x12_58","IFG_orbitalis_L -- LG_L",-0.003436751063796488,"101","101"
"x4_12","SFG_pole_L -- IFG_orbitalis_L",-0.003391318230833483,"101","101"
"x0_28","SFG_L -- SMG_L",-0.0033704066450265338,"101","101"
"x2_78","SFG_PFC_L -- Put_L",-0.0032877453163701925,"101","101"
"x14_183","IFG_triangularis_L -- PSTG_L",-0.0032349987674530583,"101","101"
"x4_70","SFG_pole_L -- Ins_L",-0.003234578778828957,"101","101"
"x52_181","MOG_L -- PIns_L",-0.0032112618704896994,"101","101"
"x72_82","Amyg_L -- Thal_L",-0.0031818786787773646,"101","101"
"x2_54","SFG_PFC_L -- IOG_L",-0.0031575658349811075,"101","101"
"x18_187","MFOG_L -- PSIG_L",-0.003077901013439192,"101","101"
"x6_181","MFG_L -- PIns_L",-0.0030766678501309977,"101","101"
"x8_42","MFG_DPFC_L -- ITG_L",-0.0030288227182836,"101","101"
"x30_80","AG_L -- GP_L",-0.002967379806789809,"101","101"
"x26_72","SPG_L -- Amyg_L",-0.0028822775649066878,"101","101"
"x8_54","MFG_DPFC_L -- IOG_L",-0.0028686442295365266,"101","101"
"x40_76","MTG_L_pole -- Caud_L",-0.002853192934940881,"101","101"
"x54_80","IOG_L -- GP_L",-0.0028498760954166415,"101","101"
"x12_183","IFG_orbitalis_L -- PSTG_L",-0.0028423739211678348,"101","101"
"x56_60","Cu_L -- rostral_ACC_L",-0.0027773930283461015,"101","101"
"x74_187","Hippo_L -- PSIG_L",-0.002599723120155378,"101","101"
"x16_72","LFOG_L -- Amyg_L",-0.0025527706252464707,"101","101"
"x58_80","LG_L -- GP_L",-0.002536317849121172,"101","101"
"x18_40","MFOG_L -- MTG_L_pole",-0.0024900556098776516,"101","101"
"x183_187","PSTG_L -- PSIG_L",-0.002489044522264241,"101","101"
"x12_50","IFG_orbitalis_L -- SOG_L",-0.002477698630954579,"101","101"
"x8_10","MFG_DPFC_L -- IFG_opercularis_L",-0.0024683857749248105,"101","101"
"x38_76","MTG_L -- Caud_L",-0.002427224444444888,"101","101"
"x22_50","PoCG_L -- SOG_L",-0.0024104390005670576,"101","101"
"x14_42","IFG_triangularis_L -- ITG_L",-0.002408596958749189,"101","101"
"x14_66","IFG_triangularis_L -- dorsal_ACC_L",-0.002403881255820411,"101","101"
"x10_12","IFG_opercularis_L -- IFG_orbitalis_L",-0.002392527886377885,"101","101"
"x74_82","Hippo_L -- Thal_L",-0.0023609703930624563,"101","101"
"x8_40","MFG_DPFC_L -- MTG_L_pole",-0.0022691426537027816,"101","101"
"x12_54","IFG_orbitalis_L -- IOG_L",-0.0022435332766381527,"101","101"
"x10_183","IFG_opercularis_L -- PSTG_L",-0.0022376544433705893,"101","101"
"x50_78","SOG_L -- Put_L",-0.00222811420231339,"101","101"
"x44_66","PHG_L -- dorsal_ACC_L",-0.0022012380779182026,"101","101"
"x14_60","IFG_triangularis_L -- rostral_ACC_L",-0.0021673607133830533,"101","101"
"x42_70","ITG_L -- Ins_L",-0.002150854906429951,"101","101"
"x8_183","MFG_DPFC_L -- PSTG_L",-0.0021198460897070494,"101","101"
"x6_52","MFG_L -- MOG_L",-0.0021089714830106344,"101","101"
"x12_60","IFG_orbitalis_L -- rostral_ACC_L",-0.002098080632136738,"101","101"
"x0_185","SFG_L -- PSMG_L",-0.002082345445755025,"101","101"
"x14_30","IFG_triangularis_L -- AG_L",-0.0020753970535394984,"101","101"
"x72_187","Amyg_L -- PSIG_L",-0.0019662407737724335,"101","101"
"x6_185","MFG_L -- PSMG_L",-0.001936334031380974,"101","101"
"x26_40","SPG_L -- MTG_L_pole",-0.0019181835557542362,"101","101"
"x12_26","IFG_orbitalis_L -- SPG_L",-0.001900517397718231,"101","101"
"x44_74","PHG_L -- Hippo_L",-0.0017974481108069373,"101","101"
"x72_183","Amyg_L -- PSTG_L",-0.0017631416456147942,"101","101"
"x20_54","RG_L -- IOG_L",-0.0016942214498384687,"101","101"
"x14_50","IFG_triangularis_L -- SOG_L",-0.001670278054423363,"101","101"
"x52_66","MOG_L -- dorsal_ACC_L",-0.001651660944601079,"101","101"
"x10_36","IFG_opercularis_L -- STG_L_pole",-0.0016500260351312607,"101","101"
"x52_80","MOG_L -- GP_L",-0.0016400097322998822,"101","101"
"x2_42","SFG_PFC_L -- ITG_L",-0.0016391958103147176,"101","101"
"x64_72","subgenual_ACC_L -- Amyg_L",-0.0016195364333477483,"101","101"
"x14_74","IFG_triangularis_L -- Hippo_L",-0.0016186451025900434,"101","101"
"x10_185","IFG_opercularis_L -- PSMG_L",-0.0015910897867976784,"101","101"
"x56_181","Cu_L -- PIns_L",-0.0015798171218664326,"101","101"
"x66_183","dorsal_ACC_L -- PSTG_L",-0.001555875462522193,"101","101"
"x26_36","SPG_L -- STG_L_pole",-0.0015514867917139528,"101","101"
"x18_70","MFOG_L -- Ins_L",-0.0015422515421842768,"101","101"
"x12_52","IFG_orbitalis_L -- MOG_L",-0.00152741613980309,"101","101"
"x14_26","IFG_triangularis_L -- SPG_L",-0.0015234462576837252,"101","101"
"x14_22","IFG_triangularis_L -- PoCG_L",-0.0015104404319904226,"101","101"
"x68_185","PCC_L -- PSMG_L",-0.0015094411990981677,"101","101"
"x28_50","SMG_L -- SOG_L",-0.0014904880626774191,"101","101"
"x2_22","SFG_PFC_L -- PoCG_L",-0.0013894010044697392,"101","101"
"x8_52","MFG_DPFC_L -- MOG_L",-0.0013791728170929282,"101","101"
"x2_52","SFG_PFC_L -- MOG_L",-0.0013772880531023352,"101","101"
"x10_34","IFG_opercularis_L -- STG_L",-0.0013740781761658384,"101","101"
"x30_78","AG_L -- Put_L",-0.001367799550181802,"101","101"
"x8_50","MFG_DPFC_L -- SOG_L",-0.001359924491179512,"101","101"
"x70_74","Ins_L -- Hippo_L",-0.0013212795781829304,"101","101"
"x6_34","MFG_L -- STG_L",-0.0013111110396710531,"101","101"
"x34_76","STG_L -- Caud_L",-0.0012652062266268259,"101","101"
"x14_36","IFG_triangularis_L -- STG_L_pole",-0.001245052922903297,"101","101"
"x60_76","rostral_ACC_L -- Caud_L",-0.0012420714416920998,"101","101"
"x40_70","MTG_L_pole -- Ins_L",-0.0012387753994127805,"101","101"
"x8_58","MFG_DPFC_L -- LG_L",-0.001227639581868961,"101","101"
"x28_70","SMG_L -- Ins_L",-0.0012019354929900588,"101","101"
"x16_40","LFOG_L -- MTG_L_pole",-0.0011779370774893758,"101","101"
"x6_50","MFG_L -- SOG_L",-0.00117423044558872,"101","101"
"x12_28","IFG_orbitalis_L -- SMG_L",-0.0011427651344004615,"101","101"
"x20_52","RG_L -- MOG_L",-0.0011334355574772169,"101","101"
"x68_181","PCC_L -- PIns_L",-0.001115596239314787,"101","101"
"x36_46","STG_L_pole -- ENT_L",-0.0010894467566850464,"101","101"
"x26_58","SPG_L -- LG_L",-0.001087481130239122,"101","101"
"x0_30","SFG_L -- AG_L",-0.0010868401633551588,"101","101"
"x12_68","IFG_orbitalis_L -- PCC_L",-0.0010403670654832355,"101","101"
"x2_28","SFG_PFC_L -- SMG_L",-0.0010313778787364562,"101","101"
"x20_82","RG_L -- Thal_L",-0.0010242832835959815,"101","101"
"x48_66","FuG_L -- dorsal_ACC_L",-0.0010171404631767033,"101","101"
"x18_48","MFOG_L -- FuG_L",-0.0009835169621700863,"101","101"
"x20_62","RG_L -- subcallosal_ACC_L",-0.0009811128291136865,"101","101"
"x2_50","SFG_PFC_L -- SOG_L",-0.0009803376938364327,"101","101"
"x30_48","AG_L -- FuG_L",-0.0009785696083065175,"101","101"
"x0_187","SFG_L -- PSIG_L",-0.0009717856601549675,"101","101"
"x2_40","SFG_PFC_L -- MTG_L_pole",-0.0009637271220865062,"101","101"
"x2_56","SFG_PFC_L -- Cu_L",-0.0009563485747314848,"101","101"
"x28_187","SMG_L -- PSIG_L",-0.0009144561661439176,"101","101"
"x36_76","STG_L_pole -- Caud_L",-0.0009053290852394765,"101","101"
"x50_70","SOG_L -- Ins_L",-0.0008948523674828053,"101","101"
"x12_24","IFG_orbitalis_L -- PrCG_L",-0.0008900279845648602,"101","101"
"x4_14","SFG_pole_L -- IFG_triangularis_L",-0.0008628454509759356,"101","101"
"x50_72","SOG_L -- Amyg_L",-0.0008079311879211481,"101","101"
"x16_70","LFOG_L -- Ins_L",-0.0007936985986625553,"101","101"
"x8_74","MFG_DPFC_L -- Hippo_L",-0.0007888073851017703,"101","101"
"x16_48","LFOG_L -- FuG_L",-0.0007842195082953965,"101","101"
"x48_70","FuG_L -- Ins_L",-0.0007808327678746173,"101","101"
"x6_187","MFG_L -- PSIG_L",-0.0007731311286816359,"101","101"
"x2_80","SFG_PFC_L -- GP_L",-0.0007553159148362326,"101","101"
"x6_38","MFG_L -- MTG_L",-0.0007446801152183001,"101","101"
"x28_38","SMG_L -- MTG_L",-0.0007337842829500523,"101","101"
"x14_48","IFG_triangularis_L -- FuG_L",-0.0007315182515235813,"101","101"
"x2_74","SFG_PFC_L -- Hippo_L",-0.000722499216968795,"101","101"
"x8_24","MFG_DPFC_L -- PrCG_L",-0.000691534653681586,"101","101"
"x6_32","MFG_L -- PrCu_L",-0.0006857542776779474,"101","101"
"x76_185","Caud_L -- PSMG_L",-0.0006475398799164028,"101","101"
"x36_183","STG_L_pole -- PSTG_L",-0.0006343610353022641,"101","101"
"x6_183","MFG_L -- PSTG_L",-0.0006304386724709208,"101","101"
"x14_68","IFG_triangularis_L -- PCC_L",-0.0006297377162818992,"101","101"
"x56_82","Cu_L -- Thal_L",-0.0006290888791341169,"101","101"
"x70_183","Ins_L -- PSTG_L",-0.0006204827222848137,"101","101"
"x0_183","SFG_L -- PSTG_L",-0.0006059637516515911,"101","101"
"x52_187","MOG_L -- PSIG_L",-0.0006052922109251188,"101","101"
"x6_48","MFG_L -- FuG_L",-0.000602167620785985,"101","101"
"x10_38","IFG_opercularis_L -- MTG_L",-0.0006005866700709641,"101","101"
